,kpca__kernel,kpca__n_components,kpca__gamma,kpca__degree,Accuracy,Fit_time
191,poly,700,0.034444444444444444,5.0,0.16866666666666666,50.004120429356895
192,poly,300,0.03666666666666667,5.0,0.17253333333333332,44.75296115875244
193,poly,500,0.03666666666666667,5.0,0.17013333333333333,47.825540701548256
194,poly,700,0.03666666666666667,5.0,0.17506666666666668,50.56644376118978
195,poly,300,0.03888888888888889,5.0,0.16773333333333337,44.753029902776085
196,poly,500,0.03888888888888889,5.0,0.16679999999999998,47.27068734169006
197,poly,700,0.03888888888888889,5.0,0.17366666666666666,50.642198959986366
198,poly,300,0.04111111111111111,5.0,0.16673333333333332,44.47895264625549
199,poly,500,0.04111111111111111,5.0,0.165,47.93560473124186
200,poly,700,0.04111111111111111,5.0,0.156,52.459057648976646
201,poly,300,0.043333333333333335,5.0,0.18026666666666666,43.95030291875204
202,poly,500,0.043333333333333335,5.0,0.17186666666666664,47.229935805002846
203,poly,700,0.043333333333333335,5.0,0.16866666666666666,50.904753843943276
204,poly,300,0.04555555555555556,5.0,0.16433333333333333,44.28319597244263
205,poly,500,0.04555555555555556,5.0,0.18066666666666667,46.899223963419594
206,poly,700,0.04555555555555556,5.0,0.16413333333333333,51.677616119384766
207,poly,300,0.04777777777777778,5.0,0.16426666666666667,45.61888186136881
208,poly,500,0.04777777777777778,5.0,0.15519999999999998,46.96598402659098
209,poly,700,0.04777777777777778,5.0,0.158,51.819490591684975
210,poly,300,0.05,5.0,0.16013333333333332,44.813339948654175
211,poly,500,0.05,5.0,0.1586,47.156760454177856
212,poly,700,0.05,5.0,0.16519999999999999,51.06748755772909
213,poly,300,0.03,10.0,0.0966,41.49628829956055
214,poly,500,0.03,10.0,0.0966,42.684429248174034
215,poly,700,0.03,10.0,0.0966,45.98938171068827
216,poly,300,0.03222222222222222,10.0,0.0966,48.81404519081116
217,poly,500,0.03222222222222222,10.0,0.0966,49.170026540756226
218,poly,700,0.03222222222222222,10.0,0.0966,53.11123045285543
219,poly,300,0.034444444444444444,10.0,0.0966,45.93211531639099
220,poly,500,0.034444444444444444,10.0,0.0966,44.55169812838236
221,poly,700,0.034444444444444444,10.0,0.0966,46.93585888544718
222,poly,300,0.03666666666666667,10.0,0.0966,41.307556788126625
223,poly,500,0.03666666666666667,10.0,0.0966,42.79982463518778
224,poly,700,0.03666666666666667,10.0,0.0966,44.74526985486349
225,poly,300,0.03888888888888889,10.0,0.0966,41.42496450742086
226,poly,500,0.03888888888888889,10.0,0.0966,42.64231276512146
227,poly,700,0.03888888888888889,10.0,0.0966,45.01607791582743
228,poly,300,0.04111111111111111,10.0,0.0966,41.21933094660441
229,poly,500,0.04111111111111111,10.0,0.0966,43.75069618225098
230,poly,700,0.04111111111111111,10.0,0.0966,44.595208168029785
231,poly,300,0.043333333333333335,10.0,0.0966,41.24853905042013
232,poly,500,0.043333333333333335,10.0,0.0966,42.74360315004984
233,poly,700,0.043333333333333335,10.0,0.0966,44.83655579884847
234,poly,300,0.04555555555555556,10.0,0.0966,41.21623730659485
235,poly,500,0.04555555555555556,10.0,0.0966,42.72594459851583
236,poly,700,0.04555555555555556,10.0,0.0966,44.81671873728434
237,poly,300,0.04777777777777778,10.0,0.0966,41.18133966128031
238,poly,500,0.04777777777777778,10.0,0.0966,44.212201833724976
239,poly,700,0.04777777777777778,10.0,0.0966,45.07051579157511
240,poly,300,0.05,10.0,0.0966,41.101373513539635
241,poly,500,0.05,10.0,0.0966,42.77719648679098
242,poly,700,0.05,10.0,0.0966,44.931501388549805
