,kpca__kernel,kpca__n_components,log_reg__kernel,kpca__gamma,kpca__degree,Accuracy,Fit_time
348,sigmoid,500,rbf,0.04777777777777778,,0.1008733162509697,1.233384609222412
349,sigmoid,500,linear,0.04777777777777778,,0.1008733162509697,1.1823386192321776
350,sigmoid,500,sigmoid,0.04777777777777778,,0.1008733162509697,1.1973057746887208
351,sigmoid,700,rbf,0.04777777777777778,,0.1008733162509697,1.7271708488464355
352,sigmoid,700,linear,0.04777777777777778,,0.1008733162509697,1.6276042938232422
353,sigmoid,700,sigmoid,0.04777777777777778,,0.1008733162509697,1.6535438537597655
354,sigmoid,1000,rbf,0.04777777777777778,,0.1008733162509697,2.174172782897949
355,sigmoid,1000,linear,0.04777777777777778,,0.1008733162509697,2.0619396686553957
356,sigmoid,1000,sigmoid,0.04777777777777778,,0.1008733162509697,2.1092095375061035
357,sigmoid,2000,rbf,0.04777777777777778,,0.1008733162509697,3.295846939086914
358,sigmoid,2000,linear,0.04777777777777778,,0.1008733162509697,3.189170980453491
359,sigmoid,2000,sigmoid,0.04777777777777778,,0.1008733162509697,3.21701340675354
360,sigmoid,100,rbf,0.05,,0.1008733162509697,0.6861280918121337
361,sigmoid,100,linear,0.05,,0.1008733162509697,0.6374156475067139
362,sigmoid,100,sigmoid,0.05,,0.1008733162509697,0.6571269035339355
363,sigmoid,300,rbf,0.05,,0.1008733162509697,0.906562328338623
364,sigmoid,300,linear,0.05,,0.1008733162509697,0.8593195915222168
365,sigmoid,300,sigmoid,0.05,,0.1008733162509697,0.8742608547210693
366,sigmoid,500,rbf,0.05,,0.1008733162509697,1.2380101680755615
367,sigmoid,500,linear,0.05,,0.1008733162509697,1.2184623718261718
368,sigmoid,500,sigmoid,0.05,,0.1008733162509697,1.1962472438812255
369,sigmoid,700,rbf,0.05,,0.1008733162509697,1.6672836780548095
370,sigmoid,700,linear,0.05,,0.1008733162509697,1.6176804542541503
371,sigmoid,700,sigmoid,0.05,,0.1008733162509697,1.6536601543426515
372,sigmoid,1000,rbf,0.05,,0.1008733162509697,2.126222610473633
373,sigmoid,1000,linear,0.05,,0.1008733162509697,2.0726222515106203
374,sigmoid,1000,sigmoid,0.05,,0.1008733162509697,2.126774311065674
375,sigmoid,2000,rbf,0.05,,0.1008733162509697,3.330590009689331
376,sigmoid,2000,linear,0.05,,0.1008733162509697,3.229194450378418
377,sigmoid,2000,sigmoid,0.05,,0.1008733162509697,3.252629852294922
378,poly,100,rbf,0.03,1.0,0.8574096711253203,0.715439748764038
379,poly,100,linear,0.03,1.0,0.8147405909870941,0.5722800731658936
380,poly,100,sigmoid,0.03,1.0,0.7356966548343873,0.6353721141815185
381,poly,300,rbf,0.03,1.0,0.8506206069724251,1.0753471851348877
382,poly,300,linear,0.03,1.0,0.827351371682456,0.7772849082946778
383,poly,300,sigmoid,0.03,1.0,0.7434507158137238,0.8321956157684326
384,poly,500,rbf,0.03,1.0,0.8491654716848069,1.4763570785522462
385,poly,500,linear,0.03,1.0,0.8273454947224901,1.0435693264007568
386,poly,500,sigmoid,0.03,1.0,0.7487822938950139,1.1179367065429688
387,poly,700,rbf,0.03,1.0,0.8501375208632078,2.0459030151367186
388,poly,700,linear,0.03,1.0,0.8263746209360822,1.4211849212646483
389,poly,700,sigmoid,0.03,1.0,0.7502421307506054,1.491294765472412
390,poly,1000,rbf,0.03,1.0,0.8491666470768001,2.841361713409424
391,poly,1000,linear,0.03,1.0,0.8254060979336607,1.9958204269409179
392,poly,1000,sigmoid,0.03,1.0,0.7521815275394343,2.0774954319000245
393,poly,2000,rbf,0.03,1.0,0.8496509085780108,3.414575147628784
394,poly,2000,linear,0.03,1.0,0.8263746209360822,2.0474031925201417
395,poly,2000,sigmoid,0.03,1.0,0.7521815275394343,2.196353387832642
396,poly,100,rbf,0.03222222222222222,1.0,0.8574096711253203,0.7140142440795898
397,poly,100,linear,0.03222222222222222,1.0,0.818132772279555,0.5659886360168457
398,poly,100,sigmoid,0.03222222222222222,1.0,0.7361797409436047,0.6095303058624267
399,poly,300,rbf,0.03222222222222222,1.0,0.8506206069724251,1.074168825149536
400,poly,300,linear,0.03222222222222222,1.0,0.8278356331836667,0.7673726558685303
401,poly,300,sigmoid,0.03222222222222222,1.0,0.7434507158137238,0.8289852619171143
402,poly,500,rbf,0.03222222222222222,1.0,0.8486812101835962,1.4884610652923584
403,poly,500,linear,0.03222222222222222,1.0,0.8268624086132725,1.0450742721557618
404,poly,500,sigmoid,0.03222222222222222,1.0,0.7487811185030208,1.1144124031066895
405,poly,700,rbf,0.03222222222222222,1.0,0.8501375208632078,2.0450408458709717
406,poly,700,linear,0.03222222222222222,1.0,0.8254060979336607,1.4103213787078857
407,poly,700,sigmoid,0.03222222222222222,1.0,0.7507275676438093,1.4995810985565186
408,poly,1000,rbf,0.03222222222222222,1.0,0.8491666470768001,2.886930513381958
409,poly,1000,linear,0.03222222222222222,1.0,0.8258903594348714,1.9930901050567627
410,poly,1000,sigmoid,0.03222222222222222,1.0,0.7516960906462306,2.0827833652496337
411,poly,2000,rbf,0.03222222222222222,1.0,0.8496509085780108,3.461054468154907
412,poly,2000,linear,0.03222222222222222,1.0,0.8263757963280753,2.0921971797943115
413,poly,2000,sigmoid,0.03222222222222222,1.0,0.7512106537530266,2.1618492126464846
414,poly,100,rbf,0.034444444444444444,1.0,0.8574096711253203,0.7069139003753662
415,poly,100,linear,0.034444444444444444,1.0,0.8181280707115823,0.6111710548400879
416,poly,100,sigmoid,0.034444444444444444,1.0,0.7361797409436047,0.6327121257781982
417,poly,300,rbf,0.034444444444444444,1.0,0.8506206069724251,1.069368553161621
418,poly,300,linear,0.034444444444444444,1.0,0.8288053315780812,0.7722022056579589
419,poly,300,sigmoid,0.034444444444444444,1.0,0.7439361527069277,0.8371434688568116
420,poly,500,rbf,0.034444444444444444,1.0,0.8486812101835962,1.4893883228302003
421,poly,500,linear,0.034444444444444444,1.0,0.8278332823996802,1.0320297241210938
422,poly,500,sigmoid,0.034444444444444444,1.0,0.7497519922894286,1.0963910102844239
423,poly,700,rbf,0.034444444444444444,1.0,0.8501375208632078,2.037141752243042
424,poly,700,linear,0.034444444444444444,1.0,0.8283151931169044,1.3979803562164306
425,poly,700,sigmoid,0.034444444444444444,1.0,0.7507275676438093,1.510771894454956
426,poly,1000,rbf,0.034444444444444444,1.0,0.8491666470768001,2.883500337600708
427,poly,1000,linear,0.034444444444444444,1.0,0.8273454947224899,2.010432481765747
428,poly,1000,sigmoid,0.034444444444444444,1.0,0.7521815275394343,2.093157434463501
429,poly,2000,rbf,0.034444444444444444,1.0,0.8496509085780108,3.398548412322998
430,poly,2000,linear,0.034444444444444444,1.0,0.8278309316156939,2.0393285274505617
431,poly,2000,sigmoid,0.034444444444444444,1.0,0.7516960906462306,2.147047185897827
432,poly,100,rbf,0.03666666666666667,1.0,0.8574096711253203,0.7465619564056396
433,poly,100,linear,0.03666666666666667,1.0,0.8195808552152142,0.5640475273132324
434,poly,100,sigmoid,0.03666666666666667,1.0,0.735695479442394,0.6114682674407959
435,poly,300,rbf,0.03666666666666667,1.0,0.8506206069724251,1.0652694702148438
436,poly,300,linear,0.03666666666666667,1.0,0.8268624086132725,0.7595149993896484
437,poly,300,sigmoid,0.03666666666666667,1.0,0.7444215896001316,0.8497222423553467
438,poly,500,rbf,0.03666666666666667,1.0,0.8486812101835962,1.4911287307739258
439,poly,500,linear,0.03666666666666667,1.0,0.828318719292884,1.0353774070739745
440,poly,500,sigmoid,0.03666666666666667,1.0,0.7487811185030208,1.0969841003417968
441,poly,700,rbf,0.03666666666666667,1.0,0.8501375208632078,2.047593116760254
442,poly,700,linear,0.03666666666666667,1.0,0.8273466701144832,1.397730016708374
443,poly,700,sigmoid,0.03666666666666667,1.0,0.7512118291450198,1.48841552734375
444,poly,1000,rbf,0.03666666666666667,1.0,0.8491666470768001,2.8476693630218506
445,poly,1000,linear,0.03666666666666667,1.0,0.8273466701144832,1.984192705154419
446,poly,1000,sigmoid,0.03666666666666667,1.0,0.7526657890406451,2.0749948501586912
447,poly,2000,rbf,0.03666666666666667,1.0,0.8496509085780108,3.406838607788086
448,poly,2000,linear,0.03666666666666667,1.0,0.8288006300101085,2.0445550441741944
449,poly,2000,sigmoid,0.03666666666666667,1.0,0.7516960906462306,2.1577125072479246
450,poly,100,rbf,0.03888888888888889,1.0,0.8574096711253203,0.7225937843322754
451,poly,100,linear,0.03888888888888889,1.0,0.8191001198899833,0.5708738803863526
452,poly,100,sigmoid,0.03888888888888889,1.0,0.7361809163355979,0.6217179775238038
453,poly,300,rbf,0.03888888888888889,1.0,0.8506206069724251,1.090467596054077
454,poly,300,linear,0.03888888888888889,1.0,0.8268635840052656,0.7726014137268067
455,poly,300,sigmoid,0.03888888888888889,1.0,0.7434518912057171,0.8577929496765136
456,poly,500,rbf,0.03888888888888889,1.0,0.8486812101835962,1.4858465194702148
457,poly,500,linear,0.03888888888888889,1.0,0.8292884176872988,1.0259509086608887
458,poly,500,sigmoid,0.03888888888888889,1.0,0.7487811185030208,1.1490076541900636
459,poly,700,rbf,0.03888888888888889,1.0,0.8501375208632078,2.0445550441741944
460,poly,700,linear,0.03888888888888889,1.0,0.8273466701144832,1.3997222900390625
461,poly,700,sigmoid,0.03888888888888889,1.0,0.7512130045370131,1.47982177734375
462,poly,1000,rbf,0.03888888888888889,1.0,0.8491666470768001,2.868837833404541
463,poly,1000,linear,0.03888888888888889,1.0,0.8273454947224899,1.9725754737854004
464,poly,1000,sigmoid,0.03888888888888889,1.0,0.7526669644326383,2.1132654666900637
465,poly,2000,rbf,0.03888888888888889,1.0,0.8496509085780108,3.4222299098968505
466,poly,2000,linear,0.03888888888888889,1.0,0.8273454947224899,2.0238650321960447
467,poly,2000,sigmoid,0.03888888888888889,1.0,0.7516960906462306,2.143910789489746
468,poly,100,rbf,0.04111111111111111,1.0,0.8574096711253203,0.7282732486724853
469,poly,100,linear,0.04111111111111111,1.0,0.8186193845647525,0.5692359447479248
470,poly,100,sigmoid,0.04111111111111111,1.0,0.7347269564399728,0.621861743927002
471,poly,300,rbf,0.04111111111111111,1.0,0.8506206069724251,1.0939231872558595
472,poly,300,linear,0.04111111111111111,1.0,0.8273478455064763,0.7743807315826416
473,poly,300,sigmoid,0.04111111111111111,1.0,0.7434518912057171,0.8468265056610107
474,poly,500,rbf,0.04111111111111111,1.0,0.8486812101835962,1.4732858180999755
475,poly,500,linear,0.04111111111111111,1.0,0.8288018054021016,1.0459322452545166
476,poly,500,sigmoid,0.04111111111111111,1.0,0.7497519922894286,1.1195785522460937
477,poly,700,rbf,0.04111111111111111,1.0,0.8501375208632078,2.035453128814697
478,poly,700,linear,0.04111111111111111,1.0,0.8273443193304967,1.4026113033294678
479,poly,700,sigmoid,0.04111111111111111,1.0,0.7516972660382237,1.5065808773040772
480,poly,1000,rbf,0.04111111111111111,1.0,0.8491666470768001,2.8501908779144287
481,poly,1000,linear,0.04111111111111111,1.0,0.8273454947224899,1.9922390937805177
482,poly,1000,sigmoid,0.04111111111111111,1.0,0.7521815275394343,2.088686990737915
483,poly,2000,rbf,0.04111111111111111,1.0,0.8496509085780108,3.4167280197143555
484,poly,2000,linear,0.04111111111111111,1.0,0.8288006300101085,2.080049180984497
485,poly,2000,sigmoid,0.04111111111111111,1.0,0.7507275676438092,2.141638231277466
486,poly,100,rbf,0.043333333333333335,1.0,0.8574096711253203,0.7235524177551269
487,poly,100,linear,0.043333333333333335,1.0,0.8191071722419426,0.6241849422454834
488,poly,100,sigmoid,0.043333333333333335,1.0,0.7366663532288018,0.6272091388702392
489,poly,300,rbf,0.043333333333333335,1.0,0.8506206069724251,1.0843191146850586
490,poly,300,linear,0.043333333333333335,1.0,0.8312266390841344,0.76795334815979
491,poly,300,sigmoid,0.043333333333333335,1.0,0.7429664543125132,0.8448068141937256
492,poly,500,rbf,0.043333333333333335,1.0,0.8486812101835962,1.5111281394958496
493,poly,500,linear,0.043333333333333335,1.0,0.8273454947224899,1.0376971244812012
494,poly,500,sigmoid,0.043333333333333335,1.0,0.7492665553962247,1.1333099842071532
495,poly,700,rbf,0.043333333333333335,1.0,0.8501375208632078,2.0589243888854982
496,poly,700,linear,0.043333333333333335,1.0,0.8278297562237006,1.4138226985931397
497,poly,700,sigmoid,0.043333333333333335,1.0,0.7507275676438093,1.501521396636963
498,poly,1000,rbf,0.043333333333333335,1.0,0.8491666470768001,2.879340934753418
499,poly,1000,linear,0.043333333333333335,1.0,0.8273443193304967,1.9826014041900635
500,poly,1000,sigmoid,0.043333333333333335,1.0,0.7516960906462306,2.074491786956787
501,poly,2000,rbf,0.043333333333333335,1.0,0.8496509085780108,3.3973715782165526
502,poly,2000,linear,0.043333333333333335,1.0,0.8278297562237006,2.051359033584595
503,poly,2000,sigmoid,0.043333333333333335,1.0,0.7516972660382237,2.1496395111083983
504,poly,100,rbf,0.04555555555555556,1.0,0.8574096711253203,0.7048764228820801
505,poly,100,linear,0.04555555555555556,1.0,0.819594959919133,0.5716431617736817
506,poly,100,sigmoid,0.04555555555555556,1.0,0.7366651778368085,0.6216080188751221
507,poly,300,rbf,0.04555555555555556,1.0,0.8506206069724251,1.0784028053283692
508,poly,300,linear,0.04555555555555556,1.0,0.8312278144761278,0.7940005779266357
509,poly,300,sigmoid,0.04555555555555556,1.0,0.7439361527069277,0.8430353164672851
510,poly,500,rbf,0.04555555555555556,1.0,0.8486812101835962,1.476084089279175
511,poly,500,linear,0.04555555555555556,1.0,0.8302534145137402,1.0378545284271241
512,poly,500,sigmoid,0.04555555555555556,1.0,0.7492665553962247,1.118435764312744
513,poly,700,rbf,0.04555555555555556,1.0,0.8501375208632078,2.038809871673584
514,poly,700,linear,0.04555555555555556,1.0,0.8273431439385035,1.419519853591919
515,poly,700,sigmoid,0.04555555555555556,1.0,0.7507275676438093,1.4756682872772218
516,poly,1000,rbf,0.04555555555555556,1.0,0.8491666470768001,2.8445804595947264
517,poly,1000,linear,0.04555555555555556,1.0,0.8263710947601025,1.9938553810119628
518,poly,1000,sigmoid,0.04555555555555556,1.0,0.7521803521474413,2.0530298709869386
519,poly,2000,rbf,0.04555555555555556,1.0,0.8496509085780108,3.3928483963012694
520,poly,2000,linear,0.04555555555555556,1.0,0.8278274054397141,2.01606707572937
521,poly,2000,sigmoid,0.04555555555555556,1.0,0.7516972660382237,2.174593925476074
522,poly,100,rbf,0.04777777777777778,1.0,0.8574096711253203,0.720226240158081
523,poly,100,linear,0.04777777777777778,1.0,0.8215343567079622,0.5766027927398681
524,poly,100,sigmoid,0.04777777777777778,1.0,0.7361820917275912,0.6264482021331788
525,poly,300,rbf,0.04777777777777778,1.0,0.8506206069724251,1.086407518386841
526,poly,300,linear,0.04777777777777778,1.0,0.8307400267989374,0.7879015922546386
527,poly,300,sigmoid,0.04777777777777778,1.0,0.7444204142081384,0.8319994449615479
528,poly,500,rbf,0.04777777777777778,1.0,0.8486812101835962,1.487886381149292
529,poly,500,linear,0.04777777777777778,1.0,0.8302522391217473,1.047718620300293
530,poly,500,sigmoid,0.04777777777777778,1.0,0.7487822938950139,1.1168501377105713
531,poly,700,rbf,0.04777777777777778,1.0,0.8501375208632078,2.033129835128784
532,poly,700,linear,0.04777777777777778,1.0,0.8273407931545169,1.41324725151062
533,poly,700,sigmoid,0.04777777777777778,1.0,0.7512130045370131,1.481485414505005
534,poly,1000,rbf,0.04777777777777778,1.0,0.8491666470768001,2.858147478103638
535,poly,1000,linear,0.04777777777777778,1.0,0.8283093161569383,1.9790155410766601
536,poly,1000,sigmoid,0.04777777777777778,1.0,0.7526669644326383,2.0917446613311768
537,poly,2000,rbf,0.04777777777777778,1.0,0.8496509085780108,3.4447937965393067
538,poly,2000,linear,0.04777777777777778,1.0,0.8283104915489317,2.0148692607879637
539,poly,2000,sigmoid,0.04777777777777778,1.0,0.7512118291450198,2.1585039138793944
540,poly,100,rbf,0.05,1.0,0.8574096711253203,0.7156530380249023
541,poly,100,linear,0.05,1.0,0.8220174428171795,0.5644423007965088
542,poly,100,sigmoid,0.05,1.0,0.7361809163355979,0.6077498912811279
543,poly,300,rbf,0.05,1.0,0.8506206069724251,1.1046469688415528
544,poly,300,linear,0.05,1.0,0.8297668022285432,0.7671675205230712
545,poly,300,sigmoid,0.05,1.0,0.7434518912057171,0.8355441570281983
546,poly,500,rbf,0.05,1.0,0.8486812101835962,1.5119054794311524
547,poly,500,linear,0.05,1.0,0.8292813653353394,1.0426035404205323
548,poly,500,sigmoid,0.05,1.0,0.7497508168974353,1.1261903285980224
549,poly,700,rbf,0.05,1.0,0.8501375208632078,2.050694131851196
550,poly,700,linear,0.05,1.0,0.8278262300477209,1.4057697296142577
551,poly,700,sigmoid,0.05,1.0,0.7512130045370131,1.4977160930633544
552,poly,1000,rbf,0.05,1.0,0.8491666470768001,2.8538148403167725
553,poly,1000,linear,0.05,1.0,0.8297644514445569,1.9946593761444091
554,poly,1000,sigmoid,0.05,1.0,0.7521815275394343,2.08044056892395
555,poly,2000,rbf,0.05,1.0,0.8496509085780108,3.3772976875305174
556,poly,2000,linear,0.05,1.0,0.8302498883377606,2.0718812942504883
557,poly,2000,sigmoid,0.05,1.0,0.7526669644326383,2.155994987487793
558,poly,100,rbf,0.03,2.0,0.848680034791603,0.7119391441345215
559,poly,100,linear,0.03,2.0,0.7948459061096875,0.6706181526184082
560,poly,100,sigmoid,0.03,2.0,0.6653553209995533,0.6174351215362549
561,poly,300,rbf,0.03,2.0,0.8423752321399187,1.0292724609375
562,poly,300,linear,0.03,2.0,0.8098756435271163,0.7884727001190186
563,poly,300,sigmoid,0.03,2.0,0.6905898117022027,0.8480204105377197
564,poly,500,rbf,0.03,2.0,0.8404358353510896,1.4730244159698487
565,poly,500,linear,0.03,2.0,0.8142434001739579,1.060382604598999
566,poly,500,sigmoid,0.03,2.0,0.6930122946002492,1.1064957618713378
567,poly,700,rbf,0.03,2.0,0.8394661369566749,1.986938238143921
568,poly,700,linear,0.03,2.0,0.8142398739979783,1.423259687423706
569,poly,700,sigmoid,0.03,2.0,0.6930087684242695,1.5158668994903564
570,poly,1000,rbf,0.03,2.0,0.8399503984578857,2.819316339492798
571,poly,1000,linear,0.03,2.0,0.8166623568960247,1.997156286239624
572,poly,1000,sigmoid,0.03,2.0,0.6944580267519218,2.1110000610351562
573,poly,2000,rbf,0.03,2.0,0.8384952631702672,4.4880506038665775
574,poly,2000,linear,0.03,2.0,0.8171466183972355,3.1680102825164793
575,poly,2000,sigmoid,0.03,2.0,0.6973694727191518,3.3029720783233643
576,poly,100,rbf,0.03222222222222222,2.0,0.848680034791603,0.7391237735748291
577,poly,100,linear,0.03222222222222222,2.0,0.7953313430028913,0.6476339340209961
578,poly,100,sigmoid,0.03222222222222222,2.0,0.6653564963915466,0.6213958740234375
579,poly,300,rbf,0.03222222222222222,2.0,0.8423752321399187,1.0347180366516113
580,poly,300,linear,0.03222222222222222,2.0,0.8098756435271163,0.791863489151001
581,poly,300,sigmoid,0.03222222222222222,2.0,0.6920449469898211,0.8559524536132812
582,poly,500,rbf,0.03222222222222222,2.0,0.8404358353510896,1.4374270915985108
583,poly,500,linear,0.03222222222222222,2.0,0.8142434001739579,1.0596490383148194
584,poly,500,sigmoid,0.03222222222222222,2.0,0.6930122946002492,1.1039340496063232
585,poly,700,rbf,0.03222222222222222,2.0,0.8394661369566749,1.9737133502960205
586,poly,700,linear,0.03222222222222222,2.0,0.8142398739979783,1.4174268245697021
587,poly,700,sigmoid,0.03222222222222222,2.0,0.6930087684242695,1.5411578178405763
588,poly,1000,rbf,0.03222222222222222,2.0,0.8399503984578857,2.7846793651580812
589,poly,1000,linear,0.03222222222222222,2.0,0.8161780953948142,1.999910259246826
590,poly,1000,sigmoid,0.03222222222222222,2.0,0.6939725898587179,2.078659248352051
591,poly,2000,rbf,0.03222222222222222,2.0,0.8384952631702672,4.480379199981689
592,poly,2000,linear,0.03222222222222222,2.0,0.8171466183972355,3.2146159648895263
593,poly,2000,sigmoid,0.03222222222222222,2.0,0.6963985989327441,3.3172908782958985
594,poly,100,rbf,0.034444444444444444,2.0,0.848680034791603,0.740825891494751
595,poly,100,linear,0.034444444444444444,2.0,0.795815604504102,0.6385376453399658
596,poly,100,sigmoid,0.034444444444444444,2.0,0.6658419332847505,0.6131822109222412
597,poly,300,rbf,0.034444444444444444,2.0,0.8423752321399187,1.027779769897461
598,poly,300,linear,0.034444444444444444,2.0,0.8098756435271163,0.8099048614501954
599,poly,300,sigmoid,0.034444444444444444,2.0,0.6915606854886105,0.8727083683013916
600,poly,500,rbf,0.034444444444444444,2.0,0.8404358353510896,1.4504550457000733
601,poly,500,linear,0.034444444444444444,2.0,0.8142434001739579,1.0620108604431153
602,poly,500,sigmoid,0.034444444444444444,2.0,0.693497731493453,1.1136013984680175
603,poly,700,rbf,0.034444444444444444,2.0,0.8394661369566749,2.0332757472991942
604,poly,700,linear,0.034444444444444444,2.0,0.8142398739979783,1.4307497501373292
605,poly,700,sigmoid,0.034444444444444444,2.0,0.6934942053174733,1.4953841686248779
606,poly,1000,rbf,0.034444444444444444,2.0,0.8394649615646819,2.780089521408081
607,poly,1000,linear,0.034444444444444444,2.0,0.8161780953948142,2.048298215866089
608,poly,1000,sigmoid,0.034444444444444444,2.0,0.6939725898587179,2.097342014312744
609,poly,2000,rbf,0.034444444444444444,2.0,0.8384952631702672,4.5219886302948
610,poly,2000,linear,0.034444444444444444,2.0,0.8171466183972355,3.2288979053497315
611,poly,2000,sigmoid,0.034444444444444444,2.0,0.6973671219351655,3.3485958576202393
612,poly,100,rbf,0.03666666666666667,2.0,0.848680034791603,0.7182509422302246
613,poly,100,linear,0.03666666666666667,2.0,0.795815604504102,0.6535660266876221
614,poly,100,sigmoid,0.03666666666666667,2.0,0.6648722348903359,0.6229755878448486
615,poly,300,rbf,0.03666666666666667,2.0,0.8423752321399187,1.0534873008728027
616,poly,300,linear,0.03666666666666667,2.0,0.8098756435271163,0.7964591026306153
617,poly,300,sigmoid,0.03666666666666667,2.0,0.6915606854886105,0.8721249580383301
618,poly,500,rbf,0.03666666666666667,2.0,0.8404358353510896,1.4634786605834962
619,poly,500,linear,0.03666666666666667,2.0,0.8137591386727474,1.0618571281433105
620,poly,500,sigmoid,0.03666666666666667,2.0,0.6930122946002492,1.1185842514038087
621,poly,700,rbf,0.03666666666666667,2.0,0.8394661369566749,2.005546140670776
622,poly,700,linear,0.03666666666666667,2.0,0.8142398739979783,1.4098010540008545
623,poly,700,sigmoid,0.03666666666666667,2.0,0.6930087684242695,1.5072842597961427
624,poly,1000,rbf,0.03666666666666667,2.0,0.8399503984578857,2.7801084518432617
625,poly,1000,linear,0.03666666666666667,2.0,0.8161780953948142,2.025638723373413
626,poly,1000,sigmoid,0.03666666666666667,2.0,0.6930028914643034,2.0875178813934325
627,poly,2000,rbf,0.03666666666666667,2.0,0.8384952631702672,4.50945553779602
628,poly,2000,linear,0.03666666666666667,2.0,0.8171466183972355,3.1998575210571287
629,poly,2000,sigmoid,0.03666666666666667,2.0,0.6968816850419616,3.297413396835327
630,poly,100,rbf,0.03888888888888889,2.0,0.848680034791603,0.7038833141326905
631,poly,100,linear,0.03888888888888889,2.0,0.796301041397306,0.6394306659698487
632,poly,100,sigmoid,0.03888888888888889,2.0,0.6648722348903359,0.6185235023498535
633,poly,300,rbf,0.03888888888888889,2.0,0.8423752321399187,1.0274778842926025
634,poly,300,linear,0.03888888888888889,2.0,0.8098756435271163,0.788983678817749
635,poly,300,sigmoid,0.03888888888888889,2.0,0.6910764239873998,0.8630180835723877
636,poly,500,rbf,0.03888888888888889,2.0,0.8404358353510896,1.4317997455596925
637,poly,500,linear,0.03888888888888889,2.0,0.8142434001739579,1.0549195289611817
638,poly,500,sigmoid,0.03888888888888889,2.0,0.6930122946002492,1.1135164260864259
639,poly,700,rbf,0.03888888888888889,2.0,0.8394661369566749,2.0108183860778808
640,poly,700,linear,0.03888888888888889,2.0,0.8142398739979783,1.408010768890381
641,poly,700,sigmoid,0.03888888888888889,2.0,0.6939796422106772,1.492187261581421
642,poly,1000,rbf,0.03888888888888889,2.0,0.8399503984578857,2.7745410919189455
643,poly,1000,linear,0.03888888888888889,2.0,0.8166623568960247,2.0333895683288574
644,poly,1000,sigmoid,0.03888888888888889,2.0,0.6930017160723101,2.082496166229248
645,poly,2000,rbf,0.03888888888888889,2.0,0.8384952631702672,4.452428770065308
646,poly,2000,linear,0.03888888888888889,2.0,0.8171466183972355,3.1610512256622316
647,poly,2000,sigmoid,0.03888888888888889,2.0,0.6963962481487578,3.316482925415039
648,poly,100,rbf,0.04111111111111111,2.0,0.848680034791603,0.7035389423370362
649,poly,100,linear,0.04111111111111111,2.0,0.795815604504102,0.6980409145355224
650,poly,100,sigmoid,0.04111111111111111,2.0,0.6658419332847505,0.6182688713073731
651,poly,300,rbf,0.04111111111111111,2.0,0.8423752321399187,1.0297385215759278
652,poly,300,linear,0.04111111111111111,2.0,0.8098756435271163,0.7955760955810547
653,poly,300,sigmoid,0.04111111111111111,2.0,0.6901090763769717,0.8599014282226562
654,poly,500,rbf,0.04111111111111111,2.0,0.8404358353510896,1.4642402172088622
655,poly,500,linear,0.04111111111111111,2.0,0.8142434001739579,1.0535903453826905
656,poly,500,sigmoid,0.04111111111111111,2.0,0.6944674298878676,1.1248692989349365
657,poly,700,rbf,0.04111111111111111,2.0,0.8399503984578857,1.9726102352142334
658,poly,700,linear,0.04111111111111111,2.0,0.8142398739979783,1.4256957054138184
659,poly,700,sigmoid,0.04111111111111111,2.0,0.6934942053174733,1.5160017013549805
660,poly,1000,rbf,0.04111111111111111,2.0,0.8399503984578857,2.8095042228698732
661,poly,1000,linear,0.04111111111111111,2.0,0.8166623568960247,2.009541416168213
662,poly,1000,sigmoid,0.04111111111111111,2.0,0.6920331930698889,2.0878129482269285
663,poly,2000,rbf,0.04111111111111111,2.0,0.8380110016690567,4.5378578186035154
664,poly,2000,linear,0.04111111111111111,2.0,0.8171466183972355,3.2521592140197755
665,poly,2000,sigmoid,0.04111111111111111,2.0,0.6968816850419616,3.3309117794036864
666,poly,100,rbf,0.043333333333333335,2.0,0.848680034791603,0.7167192935943604
667,poly,100,linear,0.043333333333333335,2.0,0.7967853028985166,0.6863642692565918
668,poly,100,sigmoid,0.043333333333333335,2.0,0.6663273701779543,0.6177050113677979
669,poly,300,rbf,0.043333333333333335,2.0,0.8423752321399187,1.0351545333862304
670,poly,300,linear,0.043333333333333335,2.0,0.8098756435271163,0.800129747390747
671,poly,300,sigmoid,0.043333333333333335,2.0,0.6915618608806037,0.8476093292236329
672,poly,500,rbf,0.043333333333333335,2.0,0.8404358353510896,1.4463865280151367
673,poly,500,linear,0.043333333333333335,2.0,0.8137591386727474,1.0467450141906738
674,poly,500,sigmoid,0.043333333333333335,2.0,0.6939819929946637,1.1247853755950927
675,poly,700,rbf,0.043333333333333335,2.0,0.8394661369566749,1.9867562294006347
676,poly,700,linear,0.043333333333333335,2.0,0.8142398739979783,1.404936933517456
677,poly,700,sigmoid,0.043333333333333335,2.0,0.6934942053174733,1.4948748111724854
678,poly,1000,rbf,0.043333333333333335,2.0,0.8399503984578857,2.781533622741699
679,poly,1000,linear,0.043333333333333335,2.0,0.8161780953948142,2.0503448009490968
680,poly,1000,sigmoid,0.043333333333333335,2.0,0.6930028914643034,2.0688546657562257
681,poly,2000,rbf,0.043333333333333335,2.0,0.8384952631702672,4.452921152114868
682,poly,2000,linear,0.043333333333333335,2.0,0.8166611815040316,3.172826957702637
683,poly,2000,sigmoid,0.043333333333333335,2.0,0.695911986647547,3.266921615600586
684,poly,100,rbf,0.04555555555555556,2.0,0.848680034791603,0.7040946006774902
685,poly,100,linear,0.04555555555555556,2.0,0.7967853028985166,0.6630058288574219
