,kpca__kernel,kpca__n_components,kpca__gamma,kpca__degree,Accuracy,Fit_time
230,poly,2000,0.03222222222222222,2.0,0.7507617205489546,5.784753942489624
231,poly,100,0.034444444444444444,2.0,0.7283043197936815,1.4165494918823243
232,poly,300,0.034444444444444444,2.0,0.7325651653311228,1.4039638042449951
233,poly,500,0.034444444444444444,2.0,0.7416597586810353,1.8138970375061034
234,poly,700,0.034444444444444444,2.0,0.7459021829234594,2.2936270236968994
235,poly,1000,0.034444444444444444,2.0,0.7501556599428939,4.724989366531372
236,poly,1500,0.034444444444444444,2.0,0.7507617205489546,6.10729193687439
237,poly,2000,0.034444444444444444,2.0,0.7507617205489546,6.208661127090454
238,poly,100,0.03666666666666667,2.0,0.7252703325043751,1.4455119132995606
239,poly,300,0.03666666666666667,2.0,0.7319591047250622,1.5445692539215088
240,poly,500,0.03666666666666667,2.0,0.7410536980749747,1.908491277694702
241,poly,700,0.03666666666666667,2.0,0.7465064014000184,2.3917630195617674
242,poly,1000,0.03666666666666667,2.0,0.7495495993368333,4.991201782226563
243,poly,1500,0.03666666666666667,2.0,0.7513677811550152,6.339739036560059
244,poly,2000,0.03666666666666667,2.0,0.7513677811550152,6.285270118713379
245,poly,100,0.03888888888888889,2.0,0.7234503085566915,1.5518528938293457
246,poly,300,0.03888888888888889,2.0,0.7313512019894999,1.5977782726287841
247,poly,500,0.03888888888888889,2.0,0.7410536980749747,2.0705452442169188
248,poly,700,0.03888888888888889,2.0,0.7465064014000184,2.450001573562622
249,poly,1000,0.03888888888888889,2.0,0.7495495993368333,5.187864875793457
250,poly,1500,0.03888888888888889,2.0,0.750155659942894,6.883302402496338
251,poly,2000,0.03888888888888889,2.0,0.750155659942894,6.696790599822998
252,poly,100,0.04111111111111111,2.0,0.7222400294740721,1.6624087810516357
253,poly,300,0.04111111111111111,2.0,0.7301353965183751,1.6977298736572266
254,poly,500,0.04111111111111111,2.0,0.7416597586810353,2.133740520477295
255,poly,700,0.04111111111111111,2.0,0.7458984986644561,2.5027650356292725
256,poly,1000,0.04111111111111111,2.0,0.7489416966012711,5.364410734176635
257,poly,1500,0.04111111111111111,2.0,0.7507617205489546,6.810569763183594
258,poly,2000,0.04111111111111111,2.0,0.7507617205489546,6.921645307540894
259,poly,100,0.043333333333333335,2.0,0.7198157870498296,1.7420924663543702
260,poly,300,0.043333333333333335,2.0,0.728923275306254,1.7234986782073975
261,poly,500,0.043333333333333335,2.0,0.7398415768628535,2.1666337966918947
262,poly,700,0.043333333333333335,2.0,0.7458984986644561,2.6065503120422364
263,poly,1000,0.043333333333333335,2.0,0.7489398544717695,5.7722879409790036
264,poly,1500,0.043333333333333335,2.0,0.7501538178133923,7.3558509349823
265,poly,2000,0.043333333333333335,2.0,0.7501538178133923,7.071085405349732
266,poly,100,0.04555555555555556,2.0,0.7179976052316478,1.795790433883667
267,poly,300,0.04555555555555556,2.0,0.7283172147001934,1.8092834949493408
268,poly,500,0.04555555555555556,2.0,0.7398415768628535,2.2333391189575194
269,poly,700,0.04555555555555556,2.0,0.7452924380583955,2.7985939502716066
270,poly,1000,0.04555555555555556,2.0,0.7489398544717695,5.867647552490235
271,poly,1500,0.04555555555555556,2.0,0.7501538178133923,7.649595451354981
272,poly,2000,0.04555555555555556,2.0,0.7501538178133923,7.532013654708862
273,poly,100,0.04777777777777778,2.0,0.7149673022013447,1.933117961883545
274,poly,300,0.04777777777777778,2.0,0.7271032513585705,1.8606890201568604
275,poly,500,0.04777777777777778,2.0,0.739235516256793,2.2952919006347656
276,poly,700,0.04777777777777778,2.0,0.7452924380583955,2.8366207599639894
277,poly,1000,0.04777777777777778,2.0,0.7489398544717695,6.058824491500855
278,poly,1500,0.04777777777777778,2.0,0.7489398544717695,7.719837665557861
279,poly,2000,0.04777777777777778,2.0,0.7489398544717695,7.891539859771728
280,poly,100,0.05,2.0,0.7143612415952842,2.054603910446167
281,poly,300,0.05,2.0,0.7258892880169476,1.9039962768554688
282,poly,500,0.05,2.0,0.7404476374689141,2.4425119876861574
283,poly,700,0.05,2.0,0.7452924380583955,2.82362756729126
284,poly,1000,0.05,2.0,0.7477258911301465,6.104365444183349
285,poly,1500,0.05,2.0,0.7483337938657089,8.157349681854248
286,poly,2000,0.05,2.0,0.7483337938657089,8.156927156448365
287,poly,100,0.03,3.0,0.6913235700469743,12.291156244277953
288,poly,300,0.03,3.0,0.7216450216450216,5.249624490737915
289,poly,500,0.03,3.0,0.7349875656258635,5.149568891525268
290,poly,700,0.03,3.0,0.7459003407939578,7.002987909317016
291,poly,1000,0.03,3.0,0.7434816247582205,14.465294218063354
292,poly,1500,0.03,3.0,0.7483319517362071,16.798032522201538
293,poly,2000,0.03,3.0,0.7483319517362071,16.621450853347778
294,poly,100,0.03222222222222222,3.0,0.6888974854932302,12.89736499786377
295,poly,300,0.03222222222222222,3.0,0.7204329004329004,4.825295877456665
296,poly,500,0.03222222222222222,3.0,0.7343815050198029,5.642194604873657
297,poly,700,0.03222222222222222,3.0,0.7459003407939578,6.891902256011963
298,poly,1000,0.03222222222222222,3.0,0.7434816247582205,13.573355960845948
299,poly,1500,0.03222222222222222,3.0,0.7477258911301465,18.750892162322998
300,poly,2000,0.03222222222222222,3.0,0.7477258911301465,18.44813737869263
301,poly,100,0.034444444444444444,3.0,0.6895035460992908,13.164618730545044
302,poly,300,0.034444444444444444,3.0,0.721038961038961,5.134515762329102
303,poly,500,0.034444444444444444,3.0,0.7337736022842406,5.2551923274993895
304,poly,700,0.034444444444444444,3.0,0.7459003407939578,6.941638088226318
305,poly,1000,0.034444444444444444,3.0,0.7434816247582205,14.203662967681884
306,poly,1500,0.034444444444444444,3.0,0.7477258911301465,18.48242778778076
307,poly,2000,0.034444444444444444,3.0,0.7477258911301465,18.586798858642577
308,poly,100,0.03666666666666667,3.0,0.6888974854932302,13.085877990722656
309,poly,300,0.03666666666666667,3.0,0.7204329004329004,4.875260496139527
310,poly,500,0.03666666666666667,3.0,0.7337736022842406,5.633839893341064
311,poly,700,0.03666666666666667,3.0,0.7452942801878972,6.594389247894287
312,poly,1000,0.03666666666666667,3.0,0.7434816247582205,15.33662657737732
313,poly,1500,0.03666666666666667,3.0,0.7477258911301465,21.315507555007933
314,poly,2000,0.03666666666666667,3.0,0.7477258911301465,20.784474277496336
315,poly,100,0.03888888888888889,3.0,0.6870774615455467,13.047263479232788
316,poly,300,0.03888888888888889,3.0,0.7198268398268398,5.888197994232177
317,poly,500,0.03888888888888889,3.0,0.7337736022842406,5.768335819244385
318,poly,700,0.03888888888888889,3.0,0.744082158975776,6.984615755081177
319,poly,1000,0.03888888888888889,3.0,0.7428737220226582,15.587139558792114
320,poly,1500,0.03888888888888889,3.0,0.7471179883945842,27.052765893936158
321,poly,2000,0.03888888888888889,3.0,0.7471179883945842,27.09710912704468
322,poly,100,0.04111111111111111,3.0,0.6876835221516073,13.282169103622437
323,poly,300,0.04111111111111111,3.0,0.7198268398268398,5.085015678405762
324,poly,500,0.04111111111111111,3.0,0.7337736022842406,6.344606590270996
325,poly,700,0.04111111111111111,3.0,0.7422639771575941,8.56790108680725
326,poly,1000,0.04111111111111111,3.0,0.7428737220226582,18.638758850097656
327,poly,1500,0.04111111111111111,3.0,0.7465119277885235,20.96030659675598
328,poly,2000,0.04111111111111111,3.0,0.7465119277885235,21.274605655670165
329,poly,100,0.043333333333333335,3.0,0.6870774615455466,13.465909051895142
330,poly,300,0.043333333333333335,3.0,0.7198268398268398,6.504719352722168
331,poly,500,0.043333333333333335,3.0,0.7325614810721193,6.339621639251709
332,poly,700,0.043333333333333335,3.0,0.7422639771575941,8.501988744735717
333,poly,1000,0.043333333333333335,3.0,0.7428737220226582,15.143926048278809
334,poly,1500,0.043333333333333335,3.0,0.7465119277885235,20.30068893432617
335,poly,2000,0.043333333333333335,3.0,0.7465119277885235,20.45341467857361
336,poly,100,0.04555555555555556,3.0,0.6852592797273649,13.331814098358155
337,poly,300,0.04555555555555556,3.0,0.7186128764852169,5.658143377304077
338,poly,500,0.04555555555555556,3.0,0.7325614810721193,7.118561792373657
339,poly,700,0.04555555555555556,3.0,0.7422658192870959,7.945163154602051
340,poly,1000,0.04555555555555556,3.0,0.7422676614165976,19.670685815811158
341,poly,1500,0.04555555555555556,3.0,0.7465119277885235,20.68110661506653
342,poly,2000,0.04555555555555556,3.0,0.7465119277885235,21.046741485595703
343,poly,100,0.04777777777777778,3.0,0.6882914248871697,13.236637592315674
344,poly,300,0.04777777777777778,3.0,0.7180049737496546,5.019788599014282
345,poly,500,0.04777777777777778,3.0,0.7319554204660588,5.952205991744995
346,poly,700,0.04777777777777778,3.0,0.7428718798931564,9.919229221343993
347,poly,1000,0.04777777777777778,3.0,0.7422676614165976,17.72749218940735
348,poly,1500,0.04777777777777778,3.0,0.7465119277885235,21.597499418258668
349,poly,2000,0.04777777777777778,3.0,0.7465119277885235,21.61494517326355
350,poly,100,0.05,3.0,0.6876872064106105,13.329677104949951
351,poly,300,0.05,3.0,0.717398913143594,6.002926445007324
352,poly,500,0.05,3.0,0.7325614810721193,6.569063472747803
353,poly,700,0.05,3.0,0.7428718798931564,8.26919116973877
354,poly,1000,0.05,3.0,0.7422676614165976,17.24945240020752
355,poly,1500,0.05,3.0,0.7465119277885235,20.467775344848633
356,poly,2000,0.05,3.0,0.7465119277885235,20.711979484558107
357,poly,100,0.03,5.0,0.670087501151331,4.752717208862305
358,poly,300,0.03,5.0,0.7228589849866445,2.1033039569854735
359,poly,500,0.03,5.0,0.7404457953394123,2.5138742923736572
360,poly,700,0.03,5.0,0.7446919038408399,2.8958298206329345
361,poly,1000,0.03,5.0,0.7483282674772036,6.063452863693238
362,poly,1500,0.03,5.0,0.7543907156673114,6.435832738876343
363,poly,2000,0.03,5.0,0.7543907156673114,6.487636709213257
364,poly,100,0.03222222222222222,5.0,0.670087501151331,4.751786136627198
365,poly,300,0.03222222222222222,5.0,0.7228589849866445,2.0196821212768556
366,poly,500,0.03222222222222222,5.0,0.7404457953394123,2.377024698257446
367,poly,700,0.03222222222222222,5.0,0.7446919038408399,2.818656635284424
368,poly,1000,0.03222222222222222,5.0,0.7495403886893249,5.666900539398194
369,poly,1500,0.03222222222222222,5.0,0.754996776273372,6.471880197525024
370,poly,2000,0.03222222222222222,5.0,0.754996776273372,6.385893630981445
371,poly,100,0.034444444444444444,5.0,0.6706935617573915,4.757281494140625
372,poly,300,0.034444444444444444,5.0,0.722252924380584,2.0069376468658446
373,poly,500,0.034444444444444444,5.0,0.7398397347333517,2.3482761859893797
374,poly,700,0.034444444444444444,5.0,0.7446919038408399,2.7239380359649656
375,poly,1000,0.034444444444444444,5.0,0.7495403886893249,5.68017988204956
376,poly,1500,0.034444444444444444,5.0,0.7543907156673114,6.640088891983032
377,poly,2000,0.034444444444444444,5.0,0.7543907156673114,6.523170709609985
378,poly,100,0.03666666666666667,5.0,0.6694814405452704,4.560963344573975
379,poly,300,0.03666666666666667,5.0,0.722252924380584,2.0101605892181396
380,poly,500,0.03666666666666667,5.0,0.7398397347333517,2.2256914615631103
